"Time (ps)", "Coul-SR:Water-LIG", "LJ-SR:Water-LIG", "Coul-14:Water-LIG", "LJ-14:Water-LIG", "Coul-SR:LIG-LIG", "LJ-SR:LIG-LIG", "Coul-14:LIG-LIG", "LJ-14:LIG-LIG"
249.000000, -119.392426, -87.134247, 0.000000, 0.000000, -79.820801, -14.731592, -136.399109, 44.216354
250.000000, -167.196564, -87.981781, 0.000000, 0.000000, -65.237923, -21.423080, -151.702255, 41.664761
251.000000, -128.566223, -103.823875, 0.000000, 0.000000, -78.605293, -18.667534, -141.952942, 42.142647
252.000000, -66.227730, -117.002190, 0.000000, 0.000000, -78.893646, -9.605481, -137.944733, 44.929134
253.000000, -101.295525, -104.042007, 0.000000, 0.000000, -76.143463, -19.406618, -142.987747, 43.594040
254.000000, -125.692490, -83.324097, 0.000000, 0.000000, -67.105743, -10.057452, -149.705109, 50.701393
255.000000, -135.503693, -104.104546, 0.000000, 0.000000, -81.852730, -16.371662, -140.508362, 44.423492
256.000000, -135.008392, -109.903984, 0.000000, 0.000000, -76.482193, -14.890409, -136.674118, 46.912136
257.000000, -129.273132, -106.559204, 0.000000, 0.000000, -76.786980, -13.759703, -142.325974, 45.262310
258.000000, -87.461319, -94.580803, 0.000000, 0.000000, -68.051926, -24.458014, -151.744080, 45.703613
259.000000, -129.102158, -87.452553, 0.000000, 0.000000, -76.777527, -14.909936, -143.971176, 48.549133
260.000000, -151.581451, -89.882477, 0.000000, 0.000000, -92.108505, -7.922104, -131.424255, 47.326050
261.000000, -123.172577, -127.030182, 0.000000, 0.000000, -83.055519, -11.471320, -136.742783, 40.989632
262.000000, -94.809196, -118.741806, 0.000000, 0.000000, -78.850510, -9.381799, -138.629333, 42.805595
263.000000, -120.953934, -116.702065, 0.000000, 0.000000, -73.492447, -15.637070, -148.280182, 48.085606
264.000000, -124.136002, -116.864960, 0.000000, 0.000000, -88.705765, -16.726709, -126.695732, 43.970104
265.000000, -124.887810, -113.795738, 0.000000, 0.000000, -74.346634, -19.824558, -140.917816, 46.745991
266.000000, -80.618057, -114.241150, 0.000000, 0.000000, -83.001762, -18.175411, -137.019714, 46.700661
267.000000, -105.661545, -110.515663, 0.000000, 0.000000, -78.814255, -10.130797, -142.539932, 45.988728
268.000000, -139.953705, -109.041405, 0.000000, 0.000000, -75.619194, -14.634708, -148.472641, 46.117783
269.000000, -86.576309, -108.418129, 0.000000, 0.000000, -81.856560, -9.118779, -141.574768, 51.559620
270.000000, -138.289673, -95.511688, 0.000000, 0.000000, -74.086586, -20.519499, -146.646164, 40.664284
271.000000, -103.059631, -120.391830, 0.000000, 0.000000, -85.648277, -14.545074, -136.283524, 47.994823
272.000000, -109.249367, -103.627792, 0.000000, 0.000000, -93.448997, -12.510884, -134.758255, 42.741932
273.000000, -113.762589, -109.771477, 0.000000, 0.000000, -97.603065, -11.993738, -128.443405, 44.398907
274.000000, -127.581154, -95.090187, 0.000000, 0.000000, -76.893288, -19.378159, -144.541016, 50.308422
275.000000, -136.892517, -108.286720, 0.000000, 0.000000, -82.256729, -18.630053, -138.171539, 44.262333
276.000000, -104.994682, -105.712769, 0.000000, 0.000000, -80.360466, -9.963374, -142.771255, 49.996212
277.000000, -109.372055, -112.213997, 0.000000, 0.000000, -79.181580, -13.145621, -140.698654, 44.185799
278.000000, -103.248978, -100.671532, 0.000000, 0.000000, -85.133682, -13.965610, -134.200211, 43.913013
279.000000, -119.123955, -108.352554, 0.000000, 0.000000, -77.656754, -19.404062, -141.753571, 40.998383
280.000000, -120.145111, -91.340553, 0.000000, 0.000000, -77.629784, -19.744713, -143.172531, 43.790512
281.000000, -134.357956, -106.368660, 0.000000, 0.000000, -73.795288, -11.864194, -142.897064, 47.399006
282.000000, -101.544319, -100.132172, 0.000000, 0.000000, -80.175316, -17.055845, -140.722778, 46.652954
283.000000, -114.968452, -105.628799, 0.000000, 0.000000, -80.812065, -12.298624, -138.981354, 45.682026
284.000000, -124.478256, -105.949051, 0.000000, 0.000000, -77.879532, -15.555171, -148.014053, 43.197342
285.000000, -126.879265, -92.376671, 0.000000, 0.000000, -72.261429, -16.503344, -144.168060, 45.935970
286.000000, -106.119270, -107.556709, 0.000000, 0.000000, -80.236916, -9.400927, -138.848801, 42.490147
287.000000, -145.881027, -108.587807, 0.000000, 0.000000, -77.376701, -21.783051, -140.970245, 46.332867
288.000000, -109.547501, -100.587784, 0.000000, 0.000000, -76.271408, 2.434618, -143.292923, 49.278397
289.000000, -130.192947, -104.348953, 0.000000, 0.000000, -82.700897, -17.894239, -138.252945, 45.451157
290.000000, -117.220070, -94.257423, 0.000000, 0.000000, -87.033745, -8.507729, -136.692642, 48.178360
291.000000, -105.731804, -97.076042, 0.000000, 0.000000, -87.477058, -13.204070, -138.231110, 49.105869
292.000000, -128.254074, -98.300995, 0.000000, 0.000000, -92.199997, -2.164604, -130.638062, 48.041824
293.000000, -124.324120, -100.536095, 0.000000, 0.000000, -90.073334, -15.103940, -133.955780, 46.455345
294.000000, -131.157211, -91.706383, 0.000000, 0.000000, -90.936607, 0.832082, -140.138733, 53.867889
295.000000, -110.886177, -110.113045, 0.000000, 0.000000, -80.188194, -13.032975, -150.197479, 45.273781
296.000000, -122.783279, -92.141388, 0.000000, 0.000000, -85.123100, -11.011508, -140.296722, 49.792782
297.000000, -113.932152, -94.969566, 0.000000, 0.000000, -81.684731, -13.825983, -142.784958, 44.830368
298.000000, -96.260017, -104.859680, 0.000000, 0.000000, -68.505119, -13.806964, -147.404861, 47.231503
299.000000, -125.103905, -95.714233, 0.000000, 0.000000, -76.955849, -11.331662, -145.983932, 46.827587
300.000000, -97.911224, -119.110298, 0.000000, 0.000000, -84.494316, -13.330250, -138.991806, 45.531239
301.000000, -117.637032, -98.017273, 0.000000, 0.000000, -78.971878, -11.877831, -143.443115, 50.821327
302.000000, -104.958359, -97.034470, 0.000000, 0.000000, -88.118103, -12.151342, -140.461319, 49.084362
303.000000, -111.225517, -116.620453, 0.000000, 0.000000, -77.366486, -12.266206, -143.846085, 45.727859
304.000000, -131.669785, -97.321274, 0.000000, 0.000000, -84.065018, -18.220503, -140.508652, 45.933529
305.000000, -90.261749, -109.170395, 0.000000, 0.000000, -81.972275, -21.640825, -148.018051, 43.788288
306.000000, -113.980865, -97.184540, 0.000000, 0.000000, -82.906570, -19.249823, -137.199265, 44.725216
307.000000, -92.148872, -107.845955, 0.000000, 0.000000, -81.761879, -16.266390, -134.956039, 44.602131
308.000000, -109.535469, -98.629539, 0.000000, 0.000000, -73.628738, -17.054703, -149.147568, 46.514015
309.000000, -123.840706, -98.388702, 0.000000, 0.000000, -79.924698, -16.886847, -142.175949, 44.669586
310.000000, -95.210594, -100.544792, 0.000000, 0.000000, -71.771080, -13.826803, -155.121017, 46.390327
311.000000, -106.005356, -106.368927, 0.000000, 0.000000, -76.604836, -15.852105, -140.917770, 49.953617
312.000000, -109.239372, -89.886292, 0.000000, 0.000000, -91.139381, -13.823472, -131.083588, 40.469906
313.000000, -100.739517, -97.249207, 0.000000, 0.000000, -85.553360, -19.100149, -136.772079, 39.099007
314.000000, -114.581070, -107.062599, 0.000000, 0.000000, -94.736656, -0.398937, -130.922638, 48.403755
315.000000, -142.667862, -85.172211, 0.000000, 0.000000, -83.682266, -4.538305, -139.643280, 47.735580
316.000000, -143.915527, -97.856277, 0.000000, 0.000000, -82.278786, -19.465563, -138.495682, 46.641666
317.000000, -116.461861, -99.898155, 0.000000, 0.000000, -73.961075, -19.899511, -147.473801, 42.323742
318.000000, -102.535530, -98.466118, 0.000000, 0.000000, -85.947571, -17.572063, -139.859039, 43.349903
319.000000, -93.658218, -99.704163, 0.000000, 0.000000, -83.829216, -11.616839, -140.418655, 45.168015
320.000000, -92.871674, -111.305168, 0.000000, 0.000000, -81.000267, -0.922044, -144.176147, 50.241154
321.000000, -134.480881, -113.840660, 0.000000, 0.000000, -75.986862, -19.629965, -145.743607, 44.251759
322.000000, -142.670471, -94.318253, 0.000000, 0.000000, -82.057564, -4.249889, -138.015640, 52.930222
323.000000, -133.005112, -97.528191, 0.000000, 0.000000, -76.603775, -13.743247, -150.565033, 50.836430
324.000000, -111.554741, -121.591019, 0.000000, 0.000000, -73.475342, -16.447474, -147.827927, 46.213413
325.000000, -119.157211, -79.224442, 0.000000, 0.000000, -76.293190, -13.472116, -143.223892, 45.251244
326.000000, -101.243057, -109.893112, 0.000000, 0.000000, -73.061447, -16.607590, -149.459244, 46.936886
327.000000, -100.670914, -119.049927, 0.000000, 0.000000, -69.967743, -9.367073, -150.828461, 50.072823
328.000000, -119.063744, -111.096092, 0.000000, 0.000000, -74.622879, -13.063399, -141.099640, 47.495174
329.000000, -102.355087, -102.172867, 0.000000, 0.000000, -80.389565, 7.425763, -143.464966, 49.030628
330.000000, -119.407974, -104.033096, 0.000000, 0.000000, -76.171928, -11.630972, -142.067551, 51.899563
331.000000, -120.015327, -86.297997, 0.000000, 0.000000, -86.625999, -14.893675, -140.896957, 43.182735
332.000000, -94.491196, -104.699303, 0.000000, 0.000000, -93.246246, -9.141872, -129.935226, 44.802296
333.000000, -95.984604, -109.403061, 0.000000, 0.000000, -67.721809, -15.852034, -144.527496, 42.323074
334.000000, -102.462898, -96.825737, 0.000000, 0.000000, -81.753212, -10.103646, -138.969482, 46.404877
335.000000, -121.673302, -109.579033, 0.000000, 0.000000, -81.597694, -12.173971, -143.078674, 47.699226
336.000000, -113.752167, -98.714386, 0.000000, 0.000000, -77.065178, -16.415005, -139.633209, 46.242088
337.000000, -71.564697, -111.467278, 0.000000, 0.000000, -86.082336, -16.176231, -137.655396, 42.715996
338.000000, -130.606766, -103.466133, 0.000000, 0.000000, -80.641800, -16.218937, -143.438110, 45.093788
339.000000, -137.179337, -118.477676, 0.000000, 0.000000, -65.852119, -17.213678, -151.324585, 46.106121
340.000000, -157.841003, -102.425148, 0.000000, 0.000000, -80.716751, -15.277313, -142.623001, 46.585888
341.000000, -92.102585, -107.743454, 0.000000, 0.000000, -87.696556, -10.037134, -132.253082, 45.677193
342.000000, -108.312080, -106.265167, 0.000000, 0.000000, -84.703987, -15.964709, -134.854095, 46.749874
343.000000, -140.295883, -107.211624, 0.000000, 0.000000, -73.571159, -16.809338, -146.200882, 41.686775
344.000000, -107.960876, -109.844025, 0.000000, 0.000000, -82.508347, -12.184919, -130.802216, 44.980423
345.000000, -113.502815, -113.987846, 0.000000, 0.000000, -76.446007, -19.639776, -147.977631, 46.916309
346.000000, -118.104774, -84.269157, 0.000000, 0.000000, -84.975891, -9.525972, -135.431030, 43.925262
347.000000, -118.266083, -101.050735, 0.000000, 0.000000, -83.981728, -13.739687, -140.113831, 46.428234
348.000000, -141.535065, -109.902046, 0.000000, 0.000000, -77.910355, -9.170006, -141.631454, 48.854755
349.000000, -129.634109, -94.407036, 0.000000, 0.000000, -75.221268, -13.647105, -146.550171, 42.837067
350.000000, -113.618698, -111.925301, 0.000000, 0.000000, -86.435524, -6.764185, -131.497849, 46.428436
351.000000, -104.467735, -94.096840, 0.000000, 0.000000, -82.908417, -14.956327, -138.842468, 45.190166
352.000000, -80.785034, -102.210876, 0.000000, 0.000000, -88.712227, -9.677631, -139.697739, 47.274391
353.000000, -127.327171, -84.051224, 0.000000, 0.000000, -73.323891, -16.012386, -153.650604, 45.165257
354.000000, -126.549339, -75.541946, 0.000000, 0.000000, -78.220451, -16.428965, -140.989746, 44.753845
355.000000, -114.310349, -100.353729, 0.000000, 0.000000, -86.533112, -16.984808, -138.030304, 46.440201
356.000000, -149.268204, -89.710106, 0.000000, 0.000000, -74.188774, -14.948546, -142.713837, 46.207146
357.000000, -125.033195, -79.012299, 0.000000, 0.000000, -78.302742, -10.151155, -140.383316, 47.449242
358.000000, -101.655251, -116.199928, 0.000000, 0.000000, -79.345161, -14.998439, -141.864319, 44.485607
359.000000, -140.035095, -106.833450, 0.000000, 0.000000, -77.896446, -10.522651, -138.313461, 46.203621
360.000000, -98.975037, -108.206955, 0.000000, 0.000000, -78.163971, -14.544758, -143.090225, 42.909569
361.000000, -112.851120, -105.471191, 0.000000, 0.000000, -71.499489, -10.891225, -145.940002, 47.616356
362.000000, -115.695534, -104.369827, 0.000000, 0.000000, -80.711548, -10.233814, -138.032578, 49.113258
363.000000, -130.561310, -112.849915, 0.000000, 0.000000, -82.739174, -8.363739, -136.627899, 44.191685
364.000000, -124.690216, -107.336166, 0.000000, 0.000000, -80.902275, -13.793723, -139.555023, 47.348080
365.000000, -113.957726, -97.078186, 0.000000, 0.000000, -80.376068, -5.890132, -136.513031, 44.153969
366.000000, -122.857727, -105.751221, 0.000000, 0.000000, -85.527588, -13.597398, -134.959686, 44.213810
367.000000, -143.515823, -115.411026, 0.000000, 0.000000, -87.382324, -10.912994, -134.909058, 44.698978
368.000000, -120.288651, -80.341377, 0.000000, 0.000000, -80.579918, -19.743582, -145.455170, 44.251251
369.000000, -106.032722, -120.017479, 0.000000, 0.000000, -78.225655, -14.552897, -143.773117, 44.857361
370.000000, -148.697861, -88.711861, 0.000000, 0.000000, -82.872734, -12.701306, -142.931503, 48.268436
371.000000, -142.211395, -117.298256, 0.000000, 0.000000, -60.160248, -18.979223, -159.524002, 47.267323
372.000000, -137.480209, -95.707748, 0.000000, 0.000000, -72.410309, -21.161808, -155.570984, 48.128555
373.000000, -119.809830, -95.685143, 0.000000, 0.000000, -86.137772, -13.495921, -135.595612, 45.153572
374.000000, -99.045677, -96.865234, 0.000000, 0.000000, -78.841766, -12.625816, -145.608734, 46.758991
375.000000, -117.451004, -115.166809, 0.000000, 0.000000, -75.519920, -12.270460, -140.684494, 45.972176
376.000000, -104.967880, -104.426086, 0.000000, 0.000000, -78.528961, -10.152906, -144.593079, 50.983616
377.000000, -141.050125, -86.659874, 0.000000, 0.000000, -89.285202, -14.752865, -132.564346, 42.618935
378.000000, -136.921295, -91.644814, 0.000000, 0.000000, -81.506668, -13.886570, -138.258743, 45.286152
379.000000, -120.133400, -105.745056, 0.000000, 0.000000, -78.850288, -16.908018, -143.451935, 41.664639
380.000000, -145.701385, -100.161865, 0.000000, 0.000000, -75.569626, -7.583135, -143.403992, 47.004414
381.000000, -94.519875, -111.275131, 0.000000, 0.000000, -77.034607, -20.156448, -144.770309, 48.067608
382.000000, -129.971024, -109.081306, 0.000000, 0.000000, -77.023026, -13.091938, -146.035751, 43.423470
383.000000, -132.141510, -89.715118, 0.000000, 0.000000, -77.670158, -8.570662, -143.183441, 46.110325
384.000000, -135.553589, -75.118523, 0.000000, 0.000000, -83.563644, -13.269547, -133.054962, 43.074741
385.000000, -133.255951, -99.247345, 0.000000, 0.000000, -77.365265, -16.710892, -140.560349, 45.451256
386.000000, -98.175430, -112.851517, 0.000000, 0.000000, -83.621529, -13.999393, -134.809311, 47.388187
387.000000, -109.528160, -85.144257, 0.000000, 0.000000, -74.651718, -21.187784, -144.971100, 49.025917
388.000000, -116.516251, -104.704773, 0.000000, 0.000000, -72.253586, -10.481852, -147.246155, 46.182400
389.000000, -103.499229, -111.581673, 0.000000, 0.000000, -73.840263, -13.883751, -143.788864, 44.730354
390.000000, -89.551170, -94.899727, 0.000000, 0.000000, -76.897415, -14.358211, -146.217026, 46.533195
391.000000, -131.156494, -88.073608, 0.000000, 0.000000, -82.121582, -15.350194, -139.662491, 45.887421
392.000000, -122.521149, -113.275291, 0.000000, 0.000000, -87.108459, -11.495068, -131.447067, 42.338547
393.000000, -141.538528, -108.478516, 0.000000, 0.000000, -72.875893, -4.163682, -141.126511, 50.733524
394.000000, -88.487007, -98.382896, 0.000000, 0.000000, -67.126678, -20.495300, -153.048706, 42.744308
395.000000, -144.400742, -98.867287, 0.000000, 0.000000, -80.633820, -14.344378, -138.853821, 48.064194
396.000000, -143.840302, -80.200371, 0.000000, 0.000000, -85.320145, -16.185390, -141.452332, 44.759628
397.000000, -99.862915, -107.599487, 0.000000, 0.000000, -82.823456, -7.545671, -144.545303, 49.923618
398.000000, -99.304108, -113.105621, 0.000000, 0.000000, -81.806229, -9.557134, -143.262466, 48.857864
399.000000, -110.221031, -126.699753, 0.000000, 0.000000, -74.817398, -20.651344, -148.423203, 44.506672
400.000000, -129.246841, -108.165161, 0.000000, 0.000000, -76.174446, -15.670758, -146.427292, 48.029209
401.000000, -121.162033, -112.076035, 0.000000, 0.000000, -78.196465, -12.763546, -147.615753, 45.905933
402.000000, -126.592239, -117.604500, 0.000000, 0.000000, -85.551239, -3.898083, -144.857712, 45.618141
403.000000, -115.937843, -108.439034, 0.000000, 0.000000, -74.857552, -17.084469, -144.125961, 45.722404
404.000000, -116.872643, -79.011276, 0.000000, 0.000000, -84.925560, -5.335413, -134.941254, 46.885677
405.000000, -96.180397, -102.985008, 0.000000, 0.000000, -88.195595, -12.814521, -133.493607, 47.073280
406.000000, -124.940491, -106.262932, 0.000000, 0.000000, -73.044876, -19.701395, -148.678299, 43.831753
407.000000, -126.362312, -114.481377, 0.000000, 0.000000, -82.225647, -14.078325, -139.849884, 46.516403
408.000000, -128.488739, -94.871414, 0.000000, 0.000000, -77.954788, -13.133450, -137.835251, 44.466244
409.000000, -152.120605, -86.964859, 0.000000, 0.000000, -73.144646, -16.162897, -143.788315, 44.620182
410.000000, -113.412064, -88.908157, 0.000000, 0.000000, -72.398674, -14.924109, -147.219208, 47.164890
411.000000, -136.521591, -80.800484, 0.000000, 0.000000, -89.708977, -14.819729, -132.249695, 49.332680
412.000000, -138.683762, -88.885529, 0.000000, 0.000000, -85.224014, -14.557895, -139.263092, 50.143970
413.000000, -123.338409, -101.675720, 0.000000, 0.000000, -90.682838, -4.646036, -133.313034, 44.230812
414.000000, -107.855507, -102.203789, 0.000000, 0.000000, -86.066475, -13.671274, -128.162399, 45.558468
415.000000, -107.630127, -104.065681, 0.000000, 0.000000, -76.668037, -18.681360, -145.709976, 44.766670
416.000000, -101.281296, -100.725380, 0.000000, 0.000000, -80.669029, -15.939753, -141.537994, 52.303528
417.000000, -87.739296, -101.291100, 0.000000, 0.000000, -69.866638, -19.796602, -153.235062, 47.146484
418.000000, -164.371277, -95.662910, 0.000000, 0.000000, -78.236252, -13.144712, -143.280136, 49.092033
419.000000, -96.236412, -117.678062, 0.000000, 0.000000, -79.149872, -10.327721, -143.192902, 48.392723
420.000000, -121.743179, -117.489594, 0.000000, 0.000000, -83.091820, -9.578836, -134.318771, 43.627079
421.000000, -102.109261, -102.663887, 0.000000, 0.000000, -81.718147, -13.744756, -143.678268, 45.285629
422.000000, -116.524567, -102.470337, 0.000000, 0.000000, -82.182274, -12.354892, -145.379150, 48.936111
423.000000, -151.757874, -100.777214, 0.000000, 0.000000, -93.850983, -7.085255, -127.921371, 45.362320
424.000000, -128.124130, -101.335556, 0.000000, 0.000000, -79.015671, -17.486282, -138.940170, 46.577095
425.000000, -117.970551, -104.185844, 0.000000, 0.000000, -77.181519, -14.994949, -144.288651, 47.613464
426.000000, -99.015495, -113.334885, 0.000000, 0.000000, -78.573196, -13.275409, -140.710831, 47.220100
427.000000, -103.191086, -102.392448, 0.000000, 0.000000, -69.608528, -16.072670, -147.066025, 49.186020
428.000000, -151.607468, -92.210358, 0.000000, 0.000000, -77.601204, -16.820950, -138.692917, 42.586010
429.000000, -93.822800, -92.437683, 0.000000, 0.000000, -79.542114, -18.125113, -142.541214, 43.634983
430.000000, -122.075851, -102.963852, 0.000000, 0.000000, -82.159180, -12.761459, -139.801270, 48.564186
431.000000, -86.279434, -91.061684, 0.000000, 0.000000, -72.343040, -20.401138, -150.807770, 42.518707
