"Time (ps)", "Coul-SR:Water_and_ions-LIG", "LJ-SR:Water_and_ions-LIG", "Coul-14:Water_and_ions-LIG", "LJ-14:Water_and_ions-LIG", "Coul-SR:LIG-LIG", "LJ-SR:LIG-LIG", "Coul-14:LIG-LIG", "LJ-14:LIG-LIG"
250.000000, -282.748840, -214.216125, 0.000000, 0.000000, 284.847473, -35.708107, -650.761108, 103.950294
251.000000, -272.767670, -191.192581, 0.000000, 0.000000, 282.757996, -29.293882, -646.943848, 99.889175
252.000000, -312.166534, -180.226532, 0.000000, 0.000000, 279.825439, -32.107330, -640.941528, 98.543915
253.000000, -259.877380, -203.003448, 0.000000, 0.000000, 281.112518, -29.855467, -651.701294, 102.355774
254.000000, -259.176422, -211.152435, 0.000000, 0.000000, 291.576172, -37.887611, -654.902588, 99.791321
255.000000, -251.664688, -223.926743, 0.000000, 0.000000, 282.217712, -26.828112, -644.730591, 101.234154
256.000000, -241.043213, -197.221619, 0.000000, 0.000000, 284.133881, -43.970802, -656.801941, 101.437828
257.000000, -264.389465, -202.735184, 0.000000, 0.000000, 285.657135, -33.284187, -650.330566, 111.903534
258.000000, -281.548828, -174.929825, 0.000000, 0.000000, 285.596344, -33.016983, -652.873596, 98.179642
259.000000, -290.181000, -185.105423, 0.000000, 0.000000, 288.435303, -42.149033, -654.261536, 96.653793
260.000000, -283.252747, -160.847168, 0.000000, 0.000000, 300.631348, -39.497601, -662.921021, 103.728134
261.000000, -259.342743, -198.927780, 0.000000, 0.000000, 289.084900, -36.785011, -655.739807, 102.584099
262.000000, -283.311768, -195.403061, 0.000000, 0.000000, 293.557404, -15.164996, -652.032043, 105.922638
263.000000, -275.770752, -173.221573, 0.000000, 0.000000, 290.340790, -28.677143, -658.446533, 107.043037
264.000000, -256.485779, -196.725357, 0.000000, 0.000000, 284.714233, -40.329842, -652.740479, 98.789101
265.000000, -284.574402, -207.165268, 0.000000, 0.000000, 292.495789, -34.847164, -662.165649, 106.990349
266.000000, -311.364441, -201.001907, 0.000000, 0.000000, 296.280945, -33.426586, -657.731323, 106.769173
267.000000, -245.290359, -209.764114, 0.000000, 0.000000, 286.699341, -20.221237, -660.036011, 110.224754
268.000000, -287.697174, -182.238800, 0.000000, 0.000000, 278.029114, -24.615946, -645.830811, 104.587036
269.000000, -306.346741, -192.271027, 0.000000, 0.000000, 290.931366, -41.977116, -649.012146, 91.025108
270.000000, -292.920471, -205.752625, 0.000000, 0.000000, 287.392365, -36.346317, -649.289368, 102.809464
271.000000, -287.057129, -188.628723, 0.000000, 0.000000, 282.130890, -41.319473, -647.151855, 95.495834
272.000000, -261.976868, -202.556168, 0.000000, 0.000000, 292.914612, -40.752064, -653.258728, 94.551506
273.000000, -280.182800, -212.968704, 0.000000, 0.000000, 290.111450, -27.822758, -656.870239, 101.122429
274.000000, -280.384644, -204.071991, 0.000000, 0.000000, 288.293854, -44.189713, -651.575745, 98.397507
275.000000, -284.513123, -189.793762, 0.000000, 0.000000, 290.254913, -45.556000, -655.227539, 97.883194
276.000000, -255.967667, -202.531937, 0.000000, 0.000000, 294.748260, -32.529919, -657.822998, 107.943710
277.000000, -290.454224, -162.653915, 0.000000, 0.000000, 292.099884, -30.514761, -655.888000, 109.416771
278.000000, -331.642365, -200.865738, 0.000000, 0.000000, 294.114746, -27.063042, -660.771118, 105.757912
279.000000, -283.166107, -196.811569, 0.000000, 0.000000, 289.383423, -41.193047, -655.253357, 98.319801
280.000000, -287.707886, -214.497986, 0.000000, 0.000000, 288.861969, -34.418400, -660.405151, 98.318253
281.000000, -325.472168, -195.028061, 0.000000, 0.000000, 283.137878, -27.080332, -655.306091, 111.847389
282.000000, -308.400085, -206.748077, 0.000000, 0.000000, 289.445587, -40.405987, -651.170654, 101.192162
283.000000, -318.296997, -200.668442, 0.000000, 0.000000, 288.887909, -35.866646, -659.823975, 105.352432
284.000000, -303.246277, -205.917831, 0.000000, 0.000000, 289.783722, -30.862122, -649.243347, 108.934601
285.000000, -287.575867, -195.399673, 0.000000, 0.000000, 287.149445, -33.238544, -647.736816, 102.442619
286.000000, -293.045837, -207.625381, 0.000000, 0.000000, 285.418640, -36.900604, -645.941162, 97.801506
287.000000, -320.220734, -170.574860, 0.000000, 0.000000, 287.461975, -36.474674, -648.578186, 103.363243
288.000000, -308.256958, -165.288223, 0.000000, 0.000000, 282.881775, -34.549416, -644.045166, 97.797745
289.000000, -309.126709, -162.852325, 0.000000, 0.000000, 283.847351, -37.737400, -644.249451, 95.688690
290.000000, -237.549896, -189.768234, 0.000000, 0.000000, 299.544586, -37.071117, -658.397949, 99.349052
291.000000, -275.809296, -190.206772, 0.000000, 0.000000, 279.892944, -38.087997, -646.388184, 97.613350
292.000000, -307.186768, -183.404984, 0.000000, 0.000000, 295.175385, -42.995846, -655.293457, 91.089706
293.000000, -305.267151, -194.543686, 0.000000, 0.000000, 290.905212, -31.590614, -654.829834, 101.133148
294.000000, -286.867218, -192.245148, 0.000000, 0.000000, 288.702301, -34.949192, -653.577942, 102.727219
295.000000, -274.075348, -203.413727, 0.000000, 0.000000, 292.055450, -35.021709, -654.614014, 111.260353
296.000000, -279.806610, -188.390549, 0.000000, 0.000000, 282.842407, -43.170242, -646.912537, 100.112419
297.000000, -300.576752, -201.874268, 0.000000, 0.000000, 287.286560, -33.603748, -652.689758, 100.239433
298.000000, -254.826859, -208.993591, 0.000000, 0.000000, 284.665527, -36.227558, -653.044983, 102.137039
299.000000, -272.418976, -216.662689, 0.000000, 0.000000, 279.531860, -41.827839, -646.649719, 104.919762
300.000000, -297.853088, -197.361008, 0.000000, 0.000000, 297.508850, -37.825424, -660.779480, 93.367004
301.000000, -295.589844, -176.529419, 0.000000, 0.000000, 290.688843, -22.337122, -650.232056, 103.462570
302.000000, -296.816376, -193.960602, 0.000000, 0.000000, 305.891571, -40.285370, -668.210205, 106.901237
303.000000, -316.328033, -190.776276, 0.000000, 0.000000, 293.003540, -35.605988, -656.835999, 101.469658
304.000000, -266.125244, -194.369446, 0.000000, 0.000000, 282.775726, -39.802094, -642.824280, 95.736595
305.000000, -203.775269, -224.623917, 0.000000, 0.000000, 300.451935, -40.953621, -664.080505, 106.617584
306.000000, -313.649841, -200.062042, 0.000000, 0.000000, 282.540314, -30.398739, -647.317078, 96.244576
307.000000, -282.540924, -199.360947, 0.000000, 0.000000, 293.436218, -28.983782, -655.340088, 99.395256
308.000000, -294.196686, -217.007217, 0.000000, 0.000000, 291.104095, -31.497452, -659.375061, 116.446114
309.000000, -311.369568, -205.351501, 0.000000, 0.000000, 296.901123, -34.103970, -650.859497, 97.354179
310.000000, -288.753479, -196.151047, 0.000000, 0.000000, 289.155273, -32.249565, -658.299927, 103.367645
311.000000, -261.134521, -203.446182, 0.000000, 0.000000, 292.216583, -32.886177, -653.444824, 102.223877
312.000000, -313.117523, -210.049698, 0.000000, 0.000000, 295.927826, -38.214722, -655.045837, 104.268707
313.000000, -263.358643, -212.770706, 0.000000, 0.000000, 288.544647, -39.889252, -654.756409, 101.575218
314.000000, -303.162384, -204.649628, 0.000000, 0.000000, 290.132050, -29.970741, -655.999878, 104.094376
315.000000, -341.616882, -191.960495, 0.000000, 0.000000, 294.008148, -28.996784, -651.742798, 96.696045
316.000000, -312.531494, -189.788651, 0.000000, 0.000000, 286.818634, -25.909023, -643.026917, 107.556030
317.000000, -215.645355, -201.704346, 0.000000, 0.000000, 289.089355, -39.309574, -648.919128, 93.417404
318.000000, -332.212036, -170.316132, 0.000000, 0.000000, 287.997192, -33.647919, -647.743103, 102.083656
319.000000, -321.987122, -196.061737, 0.000000, 0.000000, 282.549835, -18.348316, -635.008972, 105.933533
320.000000, -310.904053, -202.344803, 0.000000, 0.000000, 278.137115, -18.151182, -644.374084, 108.488571
321.000000, -307.791046, -196.699448, 0.000000, 0.000000, 289.256622, -32.341190, -650.694458, 98.582306
322.000000, -227.064392, -202.257843, 0.000000, 0.000000, 277.470551, -36.334938, -646.900085, 104.829529
323.000000, -276.320679, -217.075134, 0.000000, 0.000000, 276.856934, -28.765400, -643.805298, 104.412506
324.000000, -255.264069, -201.399963, 0.000000, 0.000000, 280.944885, -40.587502, -646.723755, 100.558945
325.000000, -246.467377, -197.619522, 0.000000, 0.000000, 283.477722, -47.888786, -643.877563, 103.829422
326.000000, -287.855927, -206.460510, 0.000000, 0.000000, 281.135040, -32.895981, -644.740906, 98.601227
327.000000, -270.933075, -205.517868, 0.000000, 0.000000, 294.461731, -27.852011, -652.086792, 102.568130
328.000000, -330.163757, -203.220657, 0.000000, 0.000000, 289.841522, -31.714582, -645.718140, 102.750763
329.000000, -269.242706, -226.766312, 0.000000, 0.000000, 296.867859, -39.670406, -659.861633, 111.744049
330.000000, -270.304382, -211.271484, 0.000000, 0.000000, 289.490021, -36.539043, -655.806213, 105.765244
331.000000, -276.742493, -205.109360, 0.000000, 0.000000, 284.163147, -30.513662, -655.238037, 107.455772
332.000000, -269.342255, -194.619568, 0.000000, 0.000000, 284.333008, -39.967216, -643.683899, 99.156960
333.000000, -286.123444, -197.024475, 0.000000, 0.000000, 292.527039, -34.999374, -657.997559, 103.679398
334.000000, -295.443695, -198.696228, 0.000000, 0.000000, 306.684143, -34.991760, -669.621887, 109.912537
335.000000, -283.491089, -196.365952, 0.000000, 0.000000, 292.249451, -16.605522, -649.733093, 116.141235
336.000000, -286.000977, -201.726456, 0.000000, 0.000000, 279.585754, -41.614353, -644.673645, 115.699806
337.000000, -299.039948, -193.942093, 0.000000, 0.000000, 281.520569, -19.671322, -649.398682, 101.110397
338.000000, -233.986542, -224.748932, 0.000000, 0.000000, 270.952209, -31.186668, -646.354858, 106.684883
339.000000, -291.281464, -212.358963, 0.000000, 0.000000, 282.573822, -41.539406, -643.300415, 101.728401
340.000000, -288.369751, -210.010239, 0.000000, 0.000000, 285.129089, -39.392296, -649.143738, 114.378998
341.000000, -249.890625, -209.335114, 0.000000, 0.000000, 283.367706, -35.425117, -646.110718, 108.199783
342.000000, -308.161987, -174.751556, 0.000000, 0.000000, 277.231293, -25.464293, -643.873230, 106.245674
343.000000, -283.958252, -189.870804, 0.000000, 0.000000, 283.488556, -43.934387, -649.279297, 107.417114
344.000000, -341.762573, -192.592117, 0.000000, 0.000000, 299.670929, -29.269068, -663.446472, 95.677414
345.000000, -318.050232, -186.419998, 0.000000, 0.000000, 289.981262, -32.124462, -648.831604, 98.765083
346.000000, -322.126343, -191.032379, 0.000000, 0.000000, 290.645630, -39.184055, -659.357910, 102.469322
347.000000, -287.014069, -195.863632, 0.000000, 0.000000, 288.755707, -39.075695, -655.797119, 101.778191
348.000000, -280.065216, -182.975540, 0.000000, 0.000000, 297.689850, -25.090576, -655.502197, 102.096016
349.000000, -299.790619, -205.781128, 0.000000, 0.000000, 293.764740, -19.360403, -657.503052, 102.734718
350.000000, -358.212280, -216.653992, 0.000000, 0.000000, 299.277252, -47.869499, -656.790161, 99.065277
351.000000, -302.263580, -170.151733, 0.000000, 0.000000, 287.325409, -42.276836, -648.408875, 96.028656
352.000000, -285.838745, -204.953506, 0.000000, 0.000000, 291.243561, -23.215576, -650.223145, 100.724991
353.000000, -320.470032, -181.189728, 0.000000, 0.000000, 286.699585, -30.998192, -648.022827, 101.232201
354.000000, -299.500275, -192.359375, 0.000000, 0.000000, 282.520752, -43.074680, -650.116211, 103.640984
355.000000, -312.216187, -193.532883, 0.000000, 0.000000, 293.625854, -26.242895, -655.871094, 109.625084
356.000000, -305.946686, -205.444702, 0.000000, 0.000000, 294.472473, -33.009457, -660.905762, 101.621002
357.000000, -275.626343, -219.954468, 0.000000, 0.000000, 292.597351, -29.728962, -656.529419, 102.125320
358.000000, -285.340759, -191.575516, 0.000000, 0.000000, 286.120056, -47.365410, -650.536926, 98.359520
359.000000, -293.468811, -205.383224, 0.000000, 0.000000, 298.553009, -47.261490, -656.906555, 97.813492
360.000000, -300.988190, -198.169769, 0.000000, 0.000000, 293.502777, -37.600231, -652.147583, 97.198128
361.000000, -273.933624, -203.995087, 0.000000, 0.000000, 286.802521, -43.574455, -650.148438, 100.427185
362.000000, -313.149689, -208.560287, 0.000000, 0.000000, 298.339142, -37.190384, -655.871216, 93.747345
363.000000, -242.552795, -184.948135, 0.000000, 0.000000, 292.235168, -39.647316, -650.362061, 98.606476
364.000000, -277.958984, -219.053787, 0.000000, 0.000000, 281.299988, -33.966759, -645.401001, 99.981728
365.000000, -240.717728, -189.543137, 0.000000, 0.000000, 286.519409, -37.252792, -655.826538, 103.745316
366.000000, -272.133026, -187.466187, 0.000000, 0.000000, 281.512146, -20.898739, -646.206787, 103.685692
367.000000, -246.079544, -197.872375, 0.000000, 0.000000, 284.815582, -28.203833, -654.338989, 100.975288
368.000000, -294.199188, -197.778824, 0.000000, 0.000000, 289.074799, -36.783840, -655.235779, 101.282425
369.000000, -315.824677, -170.294708, 0.000000, 0.000000, 284.254791, -37.006886, -648.211304, 104.778145
370.000000, -328.424500, -183.237564, 0.000000, 0.000000, 299.678314, -31.134501, -663.424316, 103.893730
371.000000, -286.089355, -194.322052, 0.000000, 0.000000, 293.981750, -31.149759, -658.200745, 109.838692
372.000000, -269.952850, -192.403458, 0.000000, 0.000000, 284.134766, -40.904469, -648.679321, 99.713364
373.000000, -251.206390, -185.149719, 0.000000, 0.000000, 285.780304, -36.227802, -650.181946, 99.966362
374.000000, -309.930817, -184.906815, 0.000000, 0.000000, 280.593201, -38.842064, -644.285034, 111.837296
375.000000, -311.524475, -198.862442, 0.000000, 0.000000, 280.055817, -45.652664, -644.653015, 99.994591
376.000000, -338.509277, -184.588150, 0.000000, 0.000000, 281.601685, -44.546200, -639.966675, 95.779602
377.000000, -267.732391, -196.674545, 0.000000, 0.000000, 290.802795, -23.499397, -650.823547, 102.951324
378.000000, -270.094330, -191.315628, 0.000000, 0.000000, 286.991608, -43.551960, -651.051392, 92.022705
379.000000, -307.139618, -190.837906, 0.000000, 0.000000, 294.526337, -33.650105, -651.774292, 98.274307
380.000000, -274.142670, -183.647003, 0.000000, 0.000000, 281.044952, -28.657175, -653.370605, 110.829056
381.000000, -293.729218, -208.922638, 0.000000, 0.000000, 284.252106, -32.772743, -653.734375, 107.511284
382.000000, -281.843689, -193.316376, 0.000000, 0.000000, 299.078674, -42.954014, -664.235046, 104.271942
383.000000, -305.359039, -217.075165, 0.000000, 0.000000, 295.682587, -36.492973, -660.708130, 102.008362
384.000000, -341.867371, -179.169647, 0.000000, 0.000000, 292.984619, -23.729685, -656.096375, 109.805962
385.000000, -320.283051, -203.154327, 0.000000, 0.000000, 288.617004, -43.612762, -649.386658, 101.203278
386.000000, -289.235535, -182.554474, 0.000000, 0.000000, 286.199371, -37.426346, -650.275391, 104.556358
387.000000, -318.006622, -187.392197, 0.000000, 0.000000, 294.042206, -35.528191, -654.102783, 101.545441
388.000000, -333.108337, -193.536179, 0.000000, 0.000000, 292.752136, -34.508038, -663.577759, 99.773415
389.000000, -317.232422, -185.093933, 0.000000, 0.000000, 293.201996, -24.729694, -654.882080, 102.624420
390.000000, -251.793915, -176.955246, 0.000000, 0.000000, 288.421997, -34.565968, -646.209595, 90.997559
391.000000, -317.383667, -195.800400, 0.000000, 0.000000, 295.994781, -41.604702, -653.755371, 93.176888
392.000000, -293.637817, -203.482300, 0.000000, 0.000000, 297.487671, -24.729992, -660.123352, 103.892975
393.000000, -300.384583, -195.810318, 0.000000, 0.000000, 292.909882, -48.298447, -656.911743, 102.088692
394.000000, -274.833893, -194.585236, 0.000000, 0.000000, 286.540222, -32.546268, -652.824646, 106.121712
395.000000, -277.363403, -186.830170, 0.000000, 0.000000, 286.769653, -14.522947, -652.952576, 105.472466
396.000000, -298.288757, -163.450027, 0.000000, 0.000000, 292.237122, -25.829113, -646.912903, 97.097839
397.000000, -302.795135, -204.866135, 0.000000, 0.000000, 279.240448, -26.458614, -641.458252, 95.822121
398.000000, -259.614441, -197.766953, 0.000000, 0.000000, 276.171997, -42.178265, -643.410278, 93.648247
399.000000, -272.968170, -185.351379, 0.000000, 0.000000, 290.785675, -33.763477, -654.659363, 99.967468
400.000000, -303.407623, -180.642807, 0.000000, 0.000000, 289.000610, -40.454365, -657.692444, 103.549965
401.000000, -322.346375, -181.733521, 0.000000, 0.000000, 290.314819, -21.755424, -648.866760, 109.120255
402.000000, -329.277161, -206.845947, 0.000000, 0.000000, 293.399139, -38.726452, -653.653015, 101.902870
403.000000, -369.760803, -197.573746, 0.000000, 0.000000, 292.698059, -44.021076, -650.291748, 94.735023
404.000000, -312.443787, -188.584595, 0.000000, 0.000000, 291.141144, -40.550671, -646.099121, 95.003151
405.000000, -235.603683, -204.211121, 0.000000, 0.000000, 285.650604, -30.945894, -648.830566, 98.662010
406.000000, -343.190277, -200.792847, 0.000000, 0.000000, 294.375702, -32.469246, -650.813599, 97.730194
407.000000, -338.733307, -182.688019, 0.000000, 0.000000, 284.212402, -38.609772, -646.312439, 96.588959
408.000000, -315.978027, -197.478928, 0.000000, 0.000000, 287.298706, -42.114246, -646.700317, 96.307106
409.000000, -298.865295, -202.920975, 0.000000, 0.000000, 290.152252, -41.785389, -651.130371, 100.498634
410.000000, -282.533997, -202.808899, 0.000000, 0.000000, 294.234497, -30.880556, -660.666687, 104.506149
411.000000, -272.323456, -206.662277, 0.000000, 0.000000, 293.633575, -47.023106, -656.564514, 96.536545
412.000000, -309.585510, -181.434753, 0.000000, 0.000000, 290.542542, -33.247990, -653.516663, 102.181335
413.000000, -325.830933, -188.084625, 0.000000, 0.000000, 289.425690, -27.730589, -643.865723, 95.596268
414.000000, -310.270264, -166.029846, 0.000000, 0.000000, 300.987122, -35.232304, -661.463806, 107.424110
415.000000, -324.954071, -188.181824, 0.000000, 0.000000, 295.387268, -22.794891, -658.945862, 101.850037
416.000000, -257.550201, -199.613037, 0.000000, 0.000000, 283.578064, -32.608944, -654.401245, 106.028931
417.000000, -289.979706, -209.492111, 0.000000, 0.000000, 286.123810, -43.447723, -651.087219, 93.619080
418.000000, -261.830872, -194.982666, 0.000000, 0.000000, 291.599426, -19.077293, -647.765198, 104.797241
419.000000, -284.525604, -167.945923, 0.000000, 0.000000, 292.290436, -36.614338, -651.619751, 98.124634
420.000000, -324.845245, -200.180786, 0.000000, 0.000000, 294.433777, -39.975273, -653.985107, 100.134407
421.000000, -261.023224, -207.164078, 0.000000, 0.000000, 298.165588, -42.309288, -661.061340, 100.242111
422.000000, -341.050201, -210.719925, 0.000000, 0.000000, 302.385651, -34.736240, -668.012024, 105.049965
423.000000, -338.816956, -204.780228, 0.000000, 0.000000, 289.264740, -30.964342, -648.872314, 97.773750
424.000000, -332.691772, -204.587601, 0.000000, 0.000000, 294.130127, -51.248108, -660.199463, 99.520195
425.000000, -304.734650, -190.268021, 0.000000, 0.000000, 294.756714, -38.613522, -656.386292, 103.711349
